76,Left Hemisphere,Left-Pallidum normMax,Basal Ganglia
77,Left Hemisphere,Left-Pallidum normRange,Basal Ganglia
78,Ventricle,3rd-Ventricle Volume_mm3,Ventricle
79,Ventricle,3rd-Ventricle NVoxels,Ventricle
80,Ventricle,3rd-Ventricle normMean,Ventricle
81,Ventricle,3rd-Ventricle normStdDev,Ventricle
82,Ventricle,3rd-Ventricle normMin,Ventricle
83,Ventricle,3rd-Ventricle normMax,Ventricle
84,Ventricle,3rd-Ventricle normRange,Ventricle
85,Ventricle,4th-Ventricle Volume_mm3,Ventricle
86,Ventricle,4th-Ventricle NVoxels,Ventricle
87,Ventricle,4th-Ventricle normMean,Ventricle
88,Ventricle,4th-Ventricle normStdDev,Ventricle
89,Ventricle,4th-Ventricle normMin,Ventricle
90,Ventricle,4th-Ventricle normMax,Ventricle
91,Ventricle,4th-Ventricle normRange,Ventricle
92,Brain,Brain-Stem Volume_mm3,Brain-Stem
93,Brain,Brain-Stem NVoxels,Brain-Stem
94,Brain,Brain-Stem normMean,Brain-Stem
95,Brain,Brain-Stem normStdDev,Brain-Stem
96,Brain,Brain-Stem normMin,Brain-Stem
97,Brain,Brain-Stem normMax,Brain-Stem
98,Brain,Brain-Stem normRange,Brain-Stem
99,Left Hemisphere,Left-Hippocampus Volume_mm3,Hippocampus
100,Left Hemisphere,Left-Hippocampus NVoxels,Hippocampus
101,Left Hemisphere,Left-Hippocampus normMean,Hippocampus
102,Left Hemisphere,Left-Hippocampus normStdDev,Hippocampus
103,Left Hemisphere,Left-Hippocampus normMin,Hippocampus
104,Left Hemisphere,Left-Hippocampus normMax,Hippocampus
105,Left Hemisphere,Left-Hippocampus normRange,Hippocampus
106,Left Hemisphere,Left-Amygdala Volume_mm3,Amygdala
107,Left Hemisphere,Left-Amygdala NVoxels,Amygdala
108,Left Hemisphere,Left-Amygdala normMean,Amygdala
109,Left Hemisphere,Left-Amygdala normStdDev,Amygdala
110,Left Hemisphere,Left-Amygdala normMin,Amygdala
111,Left Hemisphere,Left-Amygdala normMax,Amygdala
112,Left Hemisphere,Left-Amygdala normRange,Amygdala
113,Cerebrospinal fluid,CSF Volume_mm3,Cerebrospinal fluid
114,Cerebrospinal fluid,CSF NVoxels,Cerebrospinal fluid
115,Cerebrospinal fluid,CSF normMean,Cerebrospinal fluid
116,Cerebrospinal fluid,CSF normStdDev,Cerebrospinal fluid
117,Cerebrospinal fluid,CSF normMin,Cerebrospinal fluid
118,Cerebrospinal fluid,CSF normMax,Cerebrospinal fluid
119,Cerebrospinal fluid,CSF normRange,Cerebrospinal fluid
120,Left Hemisphere,Left-Accumbens-area Volume_mm3,Accumbens
121,Left Hemisphere,Left-Accumbens-area NVoxels,Accumbens
122,Left Hemisphere,Left-Accumbens-area normMean,Accumbens
123,Left Hemisphere,Left-Accumbens-area normStdDev,Accumbens
124,Left Hemisphere,Left-Accumbens-area normMin,Accumbens
125,Left Hemisphere,Left-Accumbens-area normMax,Accumbens
126,Left Hemisphere,Left-Accumbens-area normRange,Accumbens
127,Left Hemisphere,Left-VentralDC Volume_mm3,Miscellaneous
128,Left Hemisphere,Left-VentralDC NVoxels,Miscellaneous
129,Left Hemisphere,Left-VentralDC normMean,Miscellaneous
130,Left Hemisphere,Left-VentralDC normStdDev,Miscellaneous
131,Left Hemisphere,Left-VentralDC normMin,Miscellaneous
132,Left Hemisphere,Left-VentralDC normMax,Miscellaneous
133,Left Hemisphere,Left-VentralDC normRange,Miscellaneous
134,Left Hemisphere,Left-vessel Volume_mm3,Miscellaneous
135,Left Hemisphere,Left-vessel NVoxels,Miscellaneous
136,Left Hemisphere,Left-vessel normMean,Miscellaneous
137,Left Hemisphere,Left-vessel normStdDev,Miscellaneous
138,Left Hemisphere,Left-vessel normMin,Miscellaneous
139,Left Hemisphere,Left-vessel normMax,Miscellaneous
140,Left Hemisphere,Left-vessel normRange,Miscellaneous
141,Left Hemisphere,Left-choroid-plexus Volume_mm3,Cerebrospinal fluid
142,Left Hemisphere,Left-choroid-plexus NVoxels,Cerebrospinal fluid
143,Left Hemisphere,Left-choroid-plexus normMean,Cerebrospinal fluid
144,Left Hemisphere,Left-choroid-plexus normStdDev,Cerebrospinal fluid
145,Left Hemisphere,Left-choroid-plexus normMin,Cerebrospinal fluid
146,Left Hemisphere,Left-choroid-plexus normMax,Cerebrospinal fluid
147,Left Hemisphere,Left-choroid-plexus normRange,Cerebrospinal fluid
148,Right Hemisphere,Right-Lateral-Ventricle Volume_mm3,Ventricle
149,Right Hemisphere,Right-Lateral-Ventricle NVoxels,Ventricle
150,Right Hemisphere,Right-Lateral-Ventricle normMean,Ventricle
151,Right Hemisphere,Right-Lateral-Ventricle normStdDev,Ventricle
152,Right Hemisphere,Right-Lateral-Ventricle normMin,Ventricle
153,Right Hemisphere,Right-Lateral-Ventricle normMax,Ventricle
154,Right Hemisphere,Right-Lateral-Ventricle normRange,Ventricle
155,Right Hemisphere,Right-Inf-Lat-Vent Volume_mm3,Miscellaneous
156,Right Hemisphere,Right-Inf-Lat-Vent NVoxels,Miscellaneous
157,Right Hemisphere,Right-Inf-Lat-Vent normMean,Miscellaneous
158,Right Hemisphere,Right-Inf-Lat-Vent normStdDev,Miscellaneous
159,Right Hemisphere,Right-Inf-Lat-Vent normMin,Miscellaneous
160,Right Hemisphere,Right-Inf-Lat-Vent normMax,Miscellaneous
161,Right Hemisphere,Right-Inf-Lat-Vent normRange,Miscellaneous
162,Right Hemisphere,Right-Cerebellum-White-Matter Volume_mm3,Cerebellum
163,Right Hemisphere,Right-Cerebellum-White-Matter NVoxels,Cerebellum
164,Right Hemisphere,Right-Cerebellum-White-Matter normMean,Cerebellum
165,Right Hemisphere,Right-Cerebellum-White-Matter normStdDev,Cerebellum
166,Right Hemisphere,Right-Cerebellum-White-Matter normMin,Cerebellum
167,Right Hemisphere,Right-Cerebellum-White-Matter normMax,Cerebellum
168,Right Hemisphere,Right-Cerebellum-White-Matter normRange,Cerebellum
169,Right Hemisphere,Right-Cerebellum-Cortex Volume_mm3,Cerebellum
170,Right Hemisphere,Right-Cerebellum-Cortex NVoxels,Cerebellum
171,Right Hemisphere,Right-Cerebellum-Cortex normMean,Cerebellum
172,Right Hemisphere,Right-Cerebellum-Cortex normStdDev,Cerebellum
173,Right Hemisphere,Right-Cerebellum-Cortex normMin,Cerebellum
174,Right Hemisphere,Right-Cerebellum-Cortex normMax,Cerebellum
175,Right Hemisphere,Right-Cerebellum-Cortex normRange,Cerebellum
176,Right Hemisphere,Right-Thalamus-Proper Volume_mm3,Thalamus
177,Right Hemisphere,Right-Thalamus-Proper NVoxels,Thalamus
178,Right Hemisphere,Right-Thalamus-Proper normMean,Thalamus
179,Right Hemisphere,Right-Thalamus-Proper normStdDev,Thalamus
180,Right Hemisphere,Right-Thalamus-Proper normMin,Thalamus
181,Right Hemisphere,Right-Thalamus-Proper normMax,Thalamus
182,Right Hemisphere,Right-Thalamus-Proper normRange,Thalamus
183,Right Hemisphere,Right-Caudate Volume_mm3,"Caudate Nucleus,"
184,Right Hemisphere,Right-Caudate NVoxels,"Caudate Nucleus,"
185,Right Hemisphere,Right-Caudate normMean,"Caudate Nucleus,"
186,Right Hemisphere,Right-Caudate normStdDev,"Caudate Nucleus,"
187,Right Hemisphere,Right-Caudate normMin,"Caudate Nucleus,"
188,Right Hemisphere,Right-Caudate normMax,"Caudate Nucleus,"
189,Right Hemisphere,Right-Caudate normRange,"Caudate Nucleus,"
190,Right Hemisphere,Right-Putamen Volume_mm3,Dorsal Striatum.
191,Right Hemisphere,Right-Putamen NVoxels,Dorsal Striatum.
192,Right Hemisphere,Right-Putamen normMean,Dorsal Striatum.
193,Right Hemisphere,Right-Putamen normStdDev,Dorsal Striatum.
194,Right Hemisphere,Right-Putamen normMin,Dorsal Striatum.
195,Right Hemisphere,Right-Putamen normMax,Dorsal Striatum.
196,Right Hemisphere,Right-Putamen normRange,Dorsal Striatum.
197,Right Hemisphere,Right-Pallidum Volume_mm3,Basal Ganglia
198,Right Hemisphere,Right-Pallidum NVoxels,Basal Ganglia
199,Right Hemisphere,Right-Pallidum normMean,Basal Ganglia
200,Right Hemisphere,Right-Pallidum normStdDev,Basal Ganglia
201,Right Hemisphere,Right-Pallidum normMin,Basal Ganglia
202,Right Hemisphere,Right-Pallidum normMax,Basal Ganglia
203,Right Hemisphere,Right-Pallidum normRange,Basal Ganglia
204,Right Hemisphere,Right-Hippocampus Volume_mm3,Hippocampus
205,Right Hemisphere,Right-Hippocampus NVoxels,Hippocampus
206,Right Hemisphere,Right-Hippocampus normMean,Hippocampus
207,Right Hemisphere,Right-Hippocampus normStdDev,Hippocampus
208,Right Hemisphere,Right-Hippocampus normMin,Hippocampus
209,Right Hemisphere,Right-Hippocampus normMax,Hippocampus
210,Right Hemisphere,Right-Hippocampus normRange,Hippocampus
211,Right Hemisphere,Right-Amygdala Volume_mm3,Amygdala
212,Right Hemisphere,Right-Amygdala NVoxels,Amygdala
213,Right Hemisphere,Right-Amygdala normMean,Amygdala
214,Right Hemisphere,Right-Amygdala normStdDev,Amygdala
215,Right Hemisphere,Right-Amygdala normMin,Amygdala
216,Right Hemisphere,Right-Amygdala normMax,Amygdala
217,Right Hemisphere,Right-Amygdala normRange,Amygdala
218,Right Hemisphere,Right-Accumbens-area Volume_mm3,Accumbens
219,Right Hemisphere,Right-Accumbens-area NVoxels,Accumbens
220,Right Hemisphere,Right-Accumbens-area normMean,Accumbens
221,Right Hemisphere,Right-Accumbens-area normStdDev,Accumbens
222,Right Hemisphere,Right-Accumbens-area normMin,Accumbens
223,Right Hemisphere,Right-Accumbens-area normMax,Accumbens
224,Right Hemisphere,Right-Accumbens-area normRange,Accumbens
225,Right Hemisphere,Right-VentralDC Volume_mm3,Miscellaneous
226,Right Hemisphere,Right-VentralDC NVoxels,Miscellaneous
227,Right Hemisphere,Right-VentralDC normMean,Miscellaneous
228,Right Hemisphere,Right-VentralDC normStdDev,Miscellaneous
229,Right Hemisphere,Right-VentralDC normMin,Miscellaneous
230,Right Hemisphere,Right-VentralDC normMax,Miscellaneous
231,Right Hemisphere,Right-VentralDC normRange,Miscellaneous
232,Right Hemisphere,Right-vessel Volume_mm3,Miscellaneous
233,Right Hemisphere,Right-vessel NVoxels,Miscellaneous
234,Right Hemisphere,Right-vessel normMean,Miscellaneous
235,Right Hemisphere,Right-vessel normStdDev,Miscellaneous
236,Right Hemisphere,Right-vessel normMin,Miscellaneous
237,Right Hemisphere,Right-vessel normMax,Miscellaneous
238,Right Hemisphere,Right-vessel normRange,Miscellaneous
239,Right Hemisphere,Right-choroid-plexus Volume_mm3,Cerebrospinal fluid
240,Right Hemisphere,Right-choroid-plexus NVoxels,Cerebrospinal fluid
241,Right Hemisphere,Right-choroid-plexus normMean,Cerebrospinal fluid
242,Right Hemisphere,Right-choroid-plexus normStdDev,Cerebrospinal fluid
243,Right Hemisphere,Right-choroid-plexus normMin,Cerebrospinal fluid
244,Right Hemisphere,Right-choroid-plexus normMax,Cerebrospinal fluid
245,Right Hemisphere,Right-choroid-plexus normRange,Cerebrospinal fluid
246,Ventricle,5th-Ventricle Volume_mm3,Ventricle
247,Ventricle,5th-Ventricle NVoxels,Ventricle
248,Ventricle,5th-Ventricle normMean,Ventricle
249,Ventricle,5th-Ventricle normStdDev,Ventricle
250,Ventricle,5th-Ventricle normMin,Ventricle
251,Ventricle,5th-Ventricle normMax,Ventricle
252,Ventricle,5th-Ventricle normRange,Ventricle
253,Miscellaneous, WM-hypointensities Volume_mm3,Miscellaneous
254,Miscellaneous, WM-hypointensities NVoxels,Miscellaneous
255,Miscellaneous, WM-hypointensities normMean,Miscellaneous
256,Miscellaneous, WM-hypointensities normStdDev,Miscellaneous
257,Miscellaneous, WM-hypointensities normMin,Miscellaneous
258,Miscellaneous, WM-hypointensities normMax,Miscellaneous
259,Miscellaneous, WM-hypointensities normRange,Miscellaneous
260,Left Hemisphere,Left-WM-hypointensities Volume_mm3,Miscellaneous
261,Left Hemisphere,Left-WM-hypointensities NVoxels,Miscellaneous
262,Left Hemisphere,Left-WM-hypointensities normMean,Miscellaneous
263,Left Hemisphere,Left-WM-hypointensities normStdDev,Miscellaneous
264,Left Hemisphere,Left-WM-hypointensities normMin,Miscellaneous
265,Left Hemisphere,Left-WM-hypointensities normMax,Miscellaneous
266,Left Hemisphere,Left-WM-hypointensities normRange,Miscellaneous
267,Right Hemisphere,Right-WM-hypointensities Volume_mm3,Miscellaneous
268,Right Hemisphere,Right-WM-hypointensities NVoxels,Miscellaneous
269,Right Hemisphere,Right-WM-hypointensities normMean,Miscellaneous
270,Right Hemisphere,Right-WM-hypointensities normStdDev,Miscellaneous
271,Right Hemisphere,Right-WM-hypointensities normMin,Miscellaneous
272,Right Hemisphere,Right-WM-hypointensities normMax,Miscellaneous
273,Right Hemisphere,Right-WM-hypointensities normRange,Miscellaneous
274,Miscellaneous, non-WM-hypointensities Volume_mm3,Miscellaneous
275,Miscellaneous, non-WM-hypointensities NVoxels,Miscellaneous
276,Miscellaneous, non-WM-hypointensities normMean,Miscellaneous
277,Miscellaneous, non-WM-hypointensities normStdDev,Miscellaneous
278,Miscellaneous, non-WM-hypointensities normMin,Miscellaneous
279,Miscellaneous, non-WM-hypointensities normMax,Miscellaneous
280,Miscellaneous, non-WM-hypointensities normRange,Miscellaneous
281,Left Hemisphere,Left-non-WM-hypointensities Volume_mm3,Miscellaneous
282,Left Hemisphere,Left-non-WM-hypointensities NVoxels,Miscellaneous
283,Left Hemisphere,Left-non-WM-hypointensities normMean,Miscellaneous
284,Left Hemisphere,Left-non-WM-hypointensities normStdDev,Miscellaneous
285,Left Hemisphere,Left-non-WM-hypointensities normMin,Miscellaneous
286,Left Hemisphere,Left-non-WM-hypointensities normMax,Miscellaneous
287,Left Hemisphere,Left-non-WM-hypointensities normRange,Miscellaneous
288,Right Hemisphere,Right-non-WM-hypointensities Volume_mm3,Miscellaneous
289,Right Hemisphere,Right-non-WM-hypointensities NVoxels,Miscellaneous
290,Right Hemisphere,Right-non-WM-hypointensities normMean,Miscellaneous
291,Right Hemisphere,Right-non-WM-hypointensities normStdDev,Miscellaneous
292,Right Hemisphere,Right-non-WM-hypointensities normMin,Miscellaneous
293,Right Hemisphere,Right-non-WM-hypointensities normMax,Miscellaneous
294,Right Hemisphere,Right-non-WM-hypointensities normRange,Miscellaneous
295,Optic-Chiasm,Optic-Chiasm Volume_mm3,Corpus Callosum
296,Optic-Chiasm,Optic-Chiasm NVoxels,Corpus Callosum
297,Optic-Chiasm,Optic-Chiasm normMean,Corpus Callosum
298,Optic-Chiasm,Optic-Chiasm normStdDev,Corpus Callosum
299,Optic-Chiasm,Optic-Chiasm normMin,Corpus Callosum
300,Optic-Chiasm,Optic-Chiasm normMax,Corpus Callosum
301,Optic-Chiasm,Optic-Chiasm normRange,Corpus Callosum
302,Corpus Callosum,CC_Posterior Volume_mm3,Corpus Callosum
303,Corpus Callosum,CC_Posterior NVoxels,Corpus Callosum
304,Corpus Callosum,CC_Posterior normMean,Corpus Callosum
305,Corpus Callosum,CC_Posterior normStdDev,Corpus Callosum
306,Corpus Callosum,CC_Posterior normMin,Corpus Callosum
307,Corpus Callosum,CC_Posterior normMax,Corpus Callosum
308,Corpus Callosum,CC_Posterior normRange,Corpus Callosum
309,Corpus Callosum,CC_Mid_Posterior Volume_mm3,Corpus Callosum
310,Corpus Callosum,CC_Mid_Posterior NVoxels,Corpus Callosum
311,Corpus Callosum,CC_Mid_Posterior normMean,Corpus Callosum
312,Corpus Callosum,CC_Mid_Posterior normStdDev,Corpus Callosum
313,Corpus Callosum,CC_Mid_Posterior normMin,Corpus Callosum
314,Corpus Callosum,CC_Mid_Posterior normMax,Corpus Callosum
315,Corpus Callosum,CC_Mid_Posterior normRange,Corpus Callosum
316,Corpus Callosum,CC_Central Volume_mm3,Corpus Callosum
317,Corpus Callosum,CC_Central NVoxels,Corpus Callosum
318,Corpus Callosum,CC_Central normMean,Corpus Callosum
319,Corpus Callosum,CC_Central normStdDev,Corpus Callosum
320,Corpus Callosum,CC_Central normMin,Corpus Callosum
321,Corpus Callosum,CC_Central normMax,Corpus Callosum
322,Corpus Callosum,CC_Central normRange,Corpus Callosum
323,Corpus Callosum,CC_Mid_Anterior Volume_mm3,Corpus Callosum
324,Corpus Callosum,CC_Mid_Anterior NVoxels,Corpus Callosum
325,Corpus Callosum,CC_Mid_Anterior normMean,Corpus Callosum
326,Corpus Callosum,CC_Mid_Anterior normStdDev,Corpus Callosum
327,Corpus Callosum,CC_Mid_Anterior normMin,Corpus Callosum
328,Corpus Callosum,CC_Mid_Anterior normMax,Corpus Callosum
329,Corpus Callosum,CC_Mid_Anterior normRange,Corpus Callosum
330,Corpus Callosum,CC_Anterior Volume_mm3,Corpus Callosum
331,Corpus Callosum,CC_Anterior NVoxels,Corpus Callosum
332,Corpus Callosum,CC_Anterior normMean,Corpus Callosum
333,Corpus Callosum,CC_Anterior normStdDev,Corpus Callosum
334,Corpus Callosum,CC_Anterior normMin,Corpus Callosum
335,Corpus Callosum,CC_Anterior normMax,Corpus Callosum
336,Corpus Callosum,CC_Anterior normRange,Corpus Callosum
337,Left Hemisphere,Number of Vertices,Ventricle
338,Left Hemisphere,White Surface Total Area,Miscellaneous
339,Left Hemisphere,Mean Thickness,Miscellaneous
340,Left Hemisphere,caudalanteriorcingulate NumVert,Anterior cingulate cortex
341,Left Hemisphere,caudalanteriorcingulate SurfArea,Anterior cingulate cortex
342,Left Hemisphere,caudalanteriorcingulate GrayVol,Anterior cingulate cortex
343,Left Hemisphere,caudalanteriorcingulate ThickAvg,Anterior cingulate cortex
344,Left Hemisphere,caudalanteriorcingulate ThickStd,Anterior cingulate cortex
345,Left Hemisphere,caudalanteriorcingulate MeanCurv,Anterior cingulate cortex
346,Left Hemisphere,caudalanteriorcingulate GausCurv,Anterior cingulate cortex
347,Left Hemisphere,caudalanteriorcingulate FoldInd,Anterior cingulate cortex
348,Left Hemisphere,caudalanteriorcingulate CurvInd,Anterior cingulate cortex
349,Left Hemisphere,caudalmiddlefrontal NumVert,Miscellaneous
350,Left Hemisphere,caudalmiddlefrontal SurfArea,Miscellaneous
351,Left Hemisphere,caudalmiddlefrontal GrayVol,Miscellaneous
352,Left Hemisphere,caudalmiddlefrontal ThickAvg,Miscellaneous
353,Left Hemisphere,caudalmiddlefrontal ThickStd,Miscellaneous
354,Left Hemisphere,caudalmiddlefrontal MeanCurv,Miscellaneous
355,Left Hemisphere,caudalmiddlefrontal GausCurv,Miscellaneous
356,Left Hemisphere,caudalmiddlefrontal FoldInd,Miscellaneous
357,Left Hemisphere,caudalmiddlefrontal CurvInd,Miscellaneous
358,Left Hemisphere,cuneus NumVert,Occipital Lobe
359,Left Hemisphere,cuneus SurfArea,Occipital Lobe
360,Left Hemisphere,cuneus GrayVol,Occipital Lobe
361,Left Hemisphere,cuneus ThickAvg,Occipital Lobe
362,Left Hemisphere,cuneus ThickStd,Occipital Lobe
363,Left Hemisphere,cuneus MeanCurv,Occipital Lobe
364,Left Hemisphere,cuneus GausCurv,Occipital Lobe
365,Left Hemisphere,cuneus FoldInd,Occipital Lobe
366,Left Hemisphere,cuneus CurvInd,Occipital Lobe
367,Left Hemisphere,entorhinal NumVert,Entorhinal Cortex 
368,Left Hemisphere,entorhinal SurfArea,Entorhinal Cortex 
369,Left Hemisphere,entorhinal GrayVol,Entorhinal Cortex 
370,Left Hemisphere,entorhinal ThickAvg,Entorhinal Cortex 
371,Left Hemisphere,entorhinal ThickStd,Entorhinal Cortex 
372,Left Hemisphere,entorhinal MeanCurv,Entorhinal Cortex 
373,Left Hemisphere,entorhinal GausCurv,Entorhinal Cortex 
374,Left Hemisphere,entorhinal FoldInd,Entorhinal Cortex 
375,Left Hemisphere,entorhinal CurvInd,Entorhinal Cortex 
376,Left Hemisphere,fusiform NumVert,Temporal Lobe
377,Left Hemisphere,fusiform SurfArea,Temporal Lobe
378,Left Hemisphere,fusiform GrayVol,Temporal Lobe
379,Left Hemisphere,fusiform ThickAvg,Temporal Lobe
380,Left Hemisphere,fusiform ThickStd,Temporal Lobe
381,Left Hemisphere,fusiform MeanCurv,Temporal Lobe
382,Left Hemisphere,fusiform GausCurv,Temporal Lobe
383,Left Hemisphere,fusiform FoldInd,Temporal Lobe
384,Left Hemisphere,fusiform CurvInd,Temporal Lobe
385,Left Hemisphere,inferiorparietal NumVert,Parietal Lobe
386,Left Hemisphere,inferiorparietal SurfArea,Parietal Lobe
387,Left Hemisphere,inferiorparietal GrayVol,Parietal Lobe
388,Left Hemisphere,inferiorparietal ThickAvg,Parietal Lobe
389,Left Hemisphere,inferiorparietal ThickStd,Parietal Lobe
390,Left Hemisphere,inferiorparietal MeanCurv,Parietal Lobe
391,Left Hemisphere,inferiorparietal GausCurv,Parietal Lobe
392,Left Hemisphere,inferiorparietal FoldInd,Parietal Lobe
393,Left Hemisphere,inferiorparietal CurvInd,Parietal Lobe
394,Left Hemisphere,inferiortemporal NumVert,Temporal Lobe
395,Left Hemisphere,inferiortemporal SurfArea,Temporal Lobe
396,Left Hemisphere,inferiortemporal GrayVol,Temporal Lobe
397,Left Hemisphere,inferiortemporal ThickAvg,Temporal Lobe
398,Left Hemisphere,inferiortemporal ThickStd,Temporal Lobe
399,Left Hemisphere,inferiortemporal MeanCurv,Temporal Lobe
400,Left Hemisphere,inferiortemporal GausCurv,Temporal Lobe
401,Left Hemisphere,inferiortemporal FoldInd,Temporal Lobe
402,Left Hemisphere,inferiortemporal CurvInd,Temporal Lobe
403,Left Hemisphere,isthmuscingulate NumVert,Cingulate Cortex
404,Left Hemisphere,isthmuscingulate SurfArea,Cingulate Cortex
405,Left Hemisphere,isthmuscingulate GrayVol,Cingulate Cortex
406,Left Hemisphere,isthmuscingulate ThickAvg,Cingulate Cortex
407,Left Hemisphere,isthmuscingulate ThickStd,Cingulate Cortex
408,Left Hemisphere,isthmuscingulate MeanCurv,Cingulate Cortex
409,Left Hemisphere,isthmuscingulate GausCurv,Cingulate Cortex
410,Left Hemisphere,isthmuscingulate FoldInd,Cingulate Cortex
411,Left Hemisphere,isthmuscingulate CurvInd,Cingulate Cortex
412,Left Hemisphere,lateraloccipital NumVert,Occipital Lobe
413,Left Hemisphere,lateraloccipital SurfArea,Occipital Lobe
414,Left Hemisphere,lateraloccipital GrayVol,Occipital Lobe
415,Left Hemisphere,lateraloccipital ThickAvg,Occipital Lobe
